State	p_0_k_original_tweets (L)	p_0_k_original_tweets (R)	p_1_k_original_tweets (L)	p_1_k_original_tweets (R)	p_2_k_original_tweets (L)	p_2_k_original_tweets (R)	p_0_k_retweets (L)	p_0_k_retweets (R)	p_1_k_retweets (L)	p_1_k_retweets (R)	p_2_k_retweets (L)	p_2_k_retweets (R)	p_0_k_quoted_tweets (L)	p_0_k_quoted_tweets (R)	p_1_k_quoted_tweets (L)	p_1_k_quoted_tweets (R)	p_2_k_quoted_tweets (L)	p_2_k_quoted_tweets (R)	p_0_k_replies (L)	p_0_k_replies (R)	p_1_k_replies (L)	p_1_k_replies (R)	p_2_k_replies (L)	p_2_k_replies (R)	p_0_k_total_tweets (L)	p_0_k_total_tweets (R)	p_1_k_total_tweets (L)	p_1_k_total_tweets (R)	p_2_k_total_tweets (L)	p_2_k_total_tweets (R)	p_0_k_users (L)	p_0_k_users (R)	p_1_k_users (L)	p_1_k_users (R)	p_2_k_users (L)	p_2_k_users (R)	#users_1_k (L)	#users_1_k (R)	#users_2_k (L)	#users_2_k (R)	#users_all_k (L)	#users_all_k (R)	p_0_k_virality_original (L)	p_0_k_virality_original (R)	p_1_k_virality_original (L)	p_1_k_virality_original (R)	p_2_k_virality_original (L)	p_2_k_virality_original (R)	p_0_k_virality_retweet (L)	p_0_k_virality_retweet (R)	p_1_k_virality_retweet (L)	p_1_k_virality_retweet (R)	p_2_k_virality_retweet (L)	p_2_k_virality_retweet (R)	p_0_k_virality_quoted (L)	p_0_k_virality_quoted (R)	p_1_k_virality_quoted (L)	p_1_k_virality_quoted (R)	p_2_k_virality_quoted (L)	p_2_k_virality_quoted (R)	p_0_k_virality_reply (L)	p_0_k_virality_reply (R)	p_1_k_virality_reply (L)	p_1_k_virality_reply (R)	p_2_k_virality_reply (L)	p_2_k_virality_reply (R)	p_0_k_virality_total (L)	p_0_k_virality_total (R)	p_1_k_virality_total (L)	p_1_k_virality_total (R)	p_2_k_virality_total (L)	p_2_k_virality_total (R)
MN	8.508710801393729	0.07077953132472502	0.8048780487804879	0.04878048780487805	0.0945945945945946	0.6891891891891891	46.91891891891892	0.08903020667726551	0.8378378378378378	0.08108108108108109	0.017857142857142856	0.9107142857142857	nan	0.1730769230769231	0.8461538461538461	0.15384615384615385	0.0	0.8888888888888888	nan	0.0	1.0	0.0	0.0	0.8571428571428571	18.616709732988806	0.09376595645917468	0.8294573643410853	0.07751937984496124	0.04455445544554455	0.8267326732673267	16.93548387096774	0.10421836228287842	0.8064516129032258	0.08602150537634409	0.047619047619047616	0.8253968253968254	75	8	6	104	81	112	16.933939242862813	0.022366095715101855	0.7067480966148293	0.019577532555356263	0.04173559893411712	0.8753218623730238	106.47776795008879	0.10886326758557	0.8505122243413369	0.09883470545585149	0.007987697720523336	0.9078792842421735	nan	0.03139957540669582	0.9698792581304116	0.03012074186958835	0.0	0.9592722665659114	nan	0.0	1.0	0.0	0.0	0.986414703665594	22.15737329196848	0.05213546273034401	0.7622569648882115	0.04613742493325316	0.034401955269874496	0.8849528232229565
MO	16.53061224489796	0.0	0.7346938775510204	0.0	0.044444444444444446	0.9	nan	0.04431372549019608	0.88	0.04	0.0	0.9026548672566371	10.8	0.0	0.6	0.0	0.05555555555555555	0.8888888888888888	nan	0.2	0.6	0.2	0.0	1.0	38.18715596330275	0.030275229357798167	0.7889908256880734	0.027522935779816515	0.02066115702479339	0.9090909090909091	22.8	0.05480769230769231	0.75	0.046875	0.03289473684210526	0.8552631578947368	48	3	5	130	53	133	11.691352258578492	0.0	0.8082882048136523	0.0	0.06913556164733412	0.9097600040646453	nan	0.0022797771273829113	0.9637025138846415	0.0019840323284762984	0.0	0.8702746881024657	4.400161361941738	0.0	0.6000000000000001	0.0	0.1363586356604039	0.8425114425110964	nan	0.7807628784083315	0.012771470008754419	0.7807628784083315	0.0	1.0	20.029066951977413	0.010507901635749193	0.8678204804412323	0.00938003714229782	0.04332805329983456	0.8926651074069596
MS	18.400000000000002	0.14375000000000002	0.8	0.1	0.043478260869565216	0.6956521739130435	nan	0.14868804664723032	0.8571428571428571	0.14285714285714285	0.0	0.9607843137254902	nan	0.0	1.0	0.0	0.0	0.6666666666666666	nan	0.0	1.0	0.0	0.0	1.0	68.21052631578948	0.12180451127819548	0.8421052631578947	0.10526315789473684	0.012345679012345678	0.8641975308641975	47.76470588235294	0.13379469434832758	0.8235294117647058	0.11764705882352941	0.017241379310344827	0.8793103448275862	14	2	1	51	15	53	1.6677051101012195	0.5149140332387118	0.8727436622175362	0.12725633778246376	0.5233201343159319	0.2471409392011429	nan	0.02059006527369169	0.9797429731998072	0.02025702680019274	0.0	0.9838252832581119	nan	0.0	1.0	0.0	0.0	0.8958900153302097	nan	0.0	1.0	0.0	0.0	1.0	2.7413004431447976	0.09647210915877326	0.9523556897337693	0.04764431026623064	0.34741018340960633	0.4938661617506247
MT	nan	0.3508771929824561	0.6666666666666666	0.3333333333333333	0.0	0.95	nan	0.0	0.8571428571428571	0.0	0.0	0.96	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.1836734693877551	0.7647058823529411	0.17647058823529413	0.0	0.9607843137254902	nan	0.229064039408867	0.7142857142857143	0.21428571428571427	0.0	0.9354838709677419	10	3	0	29	10	32	nan	0.05529368470517531	0.9460194299802488	0.05398057001975113	0.0	0.9762519952789243	nan	0.0	0.8443512096487726	0.0	0.0	0.9611246124161018	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.043034225633358555	0.9252853924413781	0.042199031212348304	0.0	0.9805923213740172
NC	33.00845070422535	0.03380281690140845	0.8873239436619719	0.028169014084507043	0.026881720430107527	0.8333333333333334	49.950819672131146	0.0173319984983106	0.9016393442622951	0.01639344262295082	0.018050541516245487	0.9458483754512635	24.0	0.27586206896551724	0.75	0.25	0.03125	0.90625	nan	nan	nan	nan	0.0	0.8461538461538461	40.9038961038961	0.03969990622069396	0.8857142857142857	0.03571428571428571	0.021653543307086614	0.8996062992125984	28.760348583877995	0.05492342922570488	0.8431372549019608	0.049019607843137254	0.029315960912052116	0.8925081433224755	86	5	9	274	95	279	23.19917565594722	0.008890652460768443	0.9477487750033666	0.006394008901566754	0.04085269188262759	0.7191833141359911	18.772872892134856	0.022777404009704356	0.9040031281007622	0.020306649321883044	0.04815475677564015	0.8915260629890639	60.36057660097688	0.24897904671372179	0.7686485537356896	0.23135144626431037	0.012734281165287109	0.9292004661352897	nan	nan	nan	nan	0.0	0.7368480441676629	22.5736922999474	0.019936811394802034	0.9332445589974219	0.015480364897774771	0.04134213165471368	0.7764714522910541
ND	nan	0.0	0.0	0.0	0.0	0.4	17.0	0.0	1.0	0.0	0.058823529411764705	0.8823529411764706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	7.666666666666666	0.0	0.3333333333333333	0.0	0.043478260869565216	0.7391304347826086	4.666666666666667	0.0	0.3333333333333333	0.0	0.07142857142857142	0.6428571428571429	1	0	1	9	2	9	nan	0.0	0.0	0.0	0.0	0.3149466891176729	4.823473673558108	0.0	1.0	0.0	0.20731946884709232	0.7882165039615391	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	0.11553323341453714	0.0	0.020555460103952716	0.0	0.17791815823416826	0.694436402588634
NE	nan	0.0	0.85	0.0	0.0	0.7391304347826086	38.07692307692307	0.08050089445438283	0.8461538461538461	0.07692307692307693	0.022222222222222223	0.9555555555555556	1.125	0.75	0.75	0.25	0.6666666666666666	0.3333333333333333	nan	0.5	0.5	0.5	0.0	1.0	19.692307692307693	0.08933002481389578	0.8205128205128205	0.07692307692307693	0.041666666666666664	0.8611111111111112	11.925925925925926	0.09465020576131686	0.7777777777777778	0.07407407407407407	0.06521739130434782	0.782608695652174	21	2	3	36	24	38	nan	0.0	0.7296215253994014	0.0	0.0	0.7624308601922787	82.72510563307402	0.018748031001751833	0.7928252921440754	0.017540565054533042	0.00958385348772645	0.9355950527761574	2.6028952175982076	0.21224422788920444	0.857693465373697	0.14230653462630305	0.32951517201876607	0.6704848279812339	nan	0.1228309166980362	0.8771690833019639	0.1228309166980362	0.0	1.0	20.84422925160388	0.015644112973577186	0.7492001431765352	0.012808353902395415	0.03594280863701819	0.8187331505486216
NH	4.928571428571429	0.0	0.8571428571428571	0.0	0.17391304347826086	0.782608695652174	15.583333333333332	0.0	0.9166666666666666	0.0	0.058823529411764705	0.8823529411764706	3.0	nan	1.0	0.0	0.3333333333333333	0.0	nan	nan	nan	nan	0.0	1.0	8.357142857142858	0.0	0.9	0.0	0.1076923076923077	0.8153846153846154	9.777777777777777	0.0	0.8888888888888888	0.0	0.09090909090909091	0.7954545454545454	16	0	4	35	20	35	7.436575986806535	0.0	1.0	0.0	0.13447048773173725	0.8558184254435349	98.90598075139702	0.0	0.9459808969591761	0.0	0.009564445848193203	0.9553259153961529	nan	nan	nan	nan	0.8989257800352405	0.0	nan	nan	nan	nan	0.0	1.0	6.630951440293703	0.0	0.9642422730037019	0.0	0.14541537239201874	0.8330844480198493
NJ	17.536231884057973	0.07708233795190317	0.5797101449275363	0.057971014492753624	0.03305785123966942	0.7520661157024794	19.205172413793104	0.09203168685927307	0.8103448275862069	0.08620689655172414	0.04219409282700422	0.9367088607594937	nan	0.2125	0.6875	0.1875	0.0	0.8823529411764706	nan	0.0	1.0	0.0	0.0	1.0	23.71819960861057	0.0911132905185232	0.6917808219178082	0.0821917808219178	0.029166666666666667	0.9020833333333333	16.875637104994905	0.10604715399033246	0.7064220183486238	0.09174311926605505	0.04186046511627907	0.8651162790697674	77	10	9	186	86	196	19.96075401519783	0.02964761987795667	0.5398928805845893	0.025622592191477323	0.027047719749139873	0.8642377464684105	33.95173729295045	0.004508228465657499	0.7970138467156496	0.004344356240683425	0.023474906153952164	0.9636504169603627	nan	0.1994912287361876	0.7566458869228161	0.19623024909429992	0.0	0.9836535186907888	nan	nan	nan	nan	0.0	1.0	25.32249233444182	0.03127299599187478	0.5909996660115486	0.028350672864468195	0.023338921706680258	0.9065544238816822
NM	nan	0.08235294117647059	0.5333333333333333	0.06666666666666667	0.0	0.8095238095238095	nan	0.34108527131782945	0.4444444444444444	0.3333333333333333	0.0	0.9772727272727273	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.1655011655011655	0.5384615384615384	0.15384615384615385	0.0	0.9295774647887324	nan	0.09201388888888888	0.5833333333333334	0.08333333333333333	0.0	0.9056603773584906	14	2	0	48	14	50	nan	0.030968101783111043	0.5786667782983314	0.0213980273590169	0.0	0.6909699376758914	nan	0.01831145972750282	0.6976333157517264	0.017241463554993182	0.0	0.9415668554865365	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.02420122505940937	0.6115934416069305	0.019907759360783046	0.0	0.8225930427866074
NV	13.513513513513514	0.09213759213759214	0.5405405405405406	0.08108108108108109	0.04	0.88	nan	0.05369484316852738	0.8947368421052632	0.05263157894736842	0.0	0.9801980198019802	nan	1.1111111111111112	0.0	1.0	0.0	0.9	nan	0.0	1.0	0.0	0.0	1.0	60.275862068965516	0.09064039408866996	0.6551724137931034	0.08620689655172414	0.010869565217391304	0.9510869565217391	36.78571428571429	0.10325814536340851	0.7142857142857143	0.09523809523809523	0.019417475728155338	0.9223300970873787	30	4	2	95	32	99	6.554703405685912	0.12941890537887102	0.49476809363849567	0.10412174506154416	0.07548291097493541	0.804532728481438	nan	0.07072209000072598	0.9288276283535588	0.07053422825388962	0.0	0.9973436623997619	nan	1.031921028673938	0.0	1.0	0.0	0.969066403545475	nan	nan	nan	nan	0.0	1.0	17.083886151490766	0.12152665271982799	0.5543897217233752	0.11108180134955892	0.03245103115341226	0.914052998774277
NY	8.415	0.07558666117743927	0.7333333333333333	0.05714285714285714	0.08714596949891068	0.7559912854030502	33.2524467472654	0.056071012571795795	0.8575129533678757	0.05181347150259067	0.025787965616045846	0.9240687679083095	13.38951310861423	0.04119850187265917	0.8426966292134831	0.033707865168539325	0.06293706293706294	0.8181818181818182	6.0	0.05555555555555555	0.9090909090909091	0.045454545454545456	0.15151515151515152	0.8181818181818182	14.979833743842367	0.060693904808159296	0.8091133004926109	0.05172413793103448	0.05401350337584396	0.8522130532633159	11.753543307086614	0.07395147035192029	0.7968503937007874	0.06141732283464567	0.06779661016949153	0.8305084745762712	506	39	48	588	554	627	4.440783889328781	0.14205385673940382	0.7265188519958923	0.08919330968738784	0.16360148795840293	0.6278837599672633	18.81509227407679	0.08035319368341015	0.7463564222661663	0.07007253743195754	0.039667965024784244	0.8720566566158133	9.796490091867163	0.005919757625861012	0.8499321906531563	0.0038748468725053062	0.08675884757529147	0.65456174347032	2.637708430104641	0.2556746675038882	0.7943320192485019	0.16321421922271642	0.30114473995027186	0.638366799558796	5.905064818242212	0.11489587806797347	0.7379252036854071	0.08065003527166288	0.12496479317310334	0.701940196879383
OH	13.720930232558139	0.10879912960696314	0.686046511627907	0.09302325581395349	0.05	0.855	28.253676470588236	0.06511001347103727	0.7794117647058824	0.058823529411764705	0.027586206896551724	0.903448275862069	22.90909090909091	0.1106719367588933	0.8181818181818182	0.09090909090909091	0.03571428571428571	0.8214285714285714	5.333333333333333	0.41025641025641024	0.6666666666666666	0.3333333333333333	0.125	0.8125	18.61734693877551	0.09488272921108741	0.7321428571428571	0.08333333333333333	0.03932584269662921	0.8782771535580525	15.648097826086957	0.11032487112148624	0.717391304347826	0.09420289855072464	0.045845272206303724	0.8538681948424068	99	13	16	298	115	311	15.662527843211006	0.057367601892388834	0.6070571950960679	0.04386388867532939	0.03875857084967288	0.764610812172523	13.24612456005493	0.04972999275419406	0.738542103565457	0.037484405569755824	0.05575533434077826	0.7537585166166049	9.519003803988872	0.27448848625628003	0.7560964413197844	0.1793051903440269	0.07943020686712485	0.6532339217194564	nan	0.026084158792880445	0.9874728314109794	0.012527168589020624	0.0	0.48025963530170884	14.251416927747794	0.058967460253221506	0.6307584900279918	0.04450677109803071	0.0442593528226581	0.7547683231888763
OK	17.55	0.12272727272727274	0.65	0.1	0.037037037037037035	0.8148148148148148	48.888888888888886	0.121012101210121	0.8888888888888888	0.1111111111111111	0.01818181818181818	0.9181818181818182	nan	0.0	0.3333333333333333	0.0	0.0	0.9090909090909091	nan	nan	nan	nan	0.0	0.6	30.29268292682927	0.11219512195121951	0.7317073170731707	0.0975609756097561	0.024154589371980676	0.8695652173913043	17.965714285714284	0.129064039408867	0.6857142857142857	0.11428571428571428	0.03816793893129771	0.8854961832061069	24	4	5	116	29	120	10.599963789120073	0.359592354266191	0.381112407881736	0.2677246189083157	0.03595412356718749	0.7445225565339204	373.06691576822493	0.018652645015234125	0.9844770161843968	0.015522983815603207	0.0026388751577103723	0.832213544134098	nan	0.0	0.7311361948687799	0.0	0.0	1.0	nan	nan	nan	nan	0.0	0.40068188434008956	19.803980999420308	0.26121766301619165	0.5327514448653732	0.20123007476590643	0.026901229852773927	0.7703540122148368
OR	28.984615384615385	0.07104072398190045	0.7384615384615385	0.06153846153846154	0.025477707006369428	0.8662420382165605	18.823943661971832	0.0468840439899672	0.9295774647887324	0.04225352112676056	0.04938271604938271	0.9012345679012346	3.9473684210526314	0.15037593984962405	0.7894736842105263	0.10526315789473684	0.2	0.7	nan	0.0	0.75	0.0	0.0	1.0	19.80592991913747	0.06430496726992684	0.8301886792452831	0.05660377358490566	0.041916167664670656	0.8802395209580839	11.44488188976378	0.08474202962391938	0.8031496062992126	0.07086614173228346	0.07017543859649122	0.8362573099415205	102	9	12	143	114	152	14.175732090244294	0.18387642075220834	0.6260262714020228	0.12250268807574542	0.0441618300498817	0.6662229315461274	7.712260200858481	0.3475616267936881	0.6776672652813673	0.2935950665670792	0.08786882802604788	0.8447280825433489	1.8479990468073115	0.7318061735929218	0.3839117075522272	0.5303139518607363	0.20774453764761988	0.724664495869273	nan	0.0	0.145316457879259	0.0	0.0	1.0	9.488865773563363	0.2616798925834098	0.576872565437065	0.18976076301833894	0.060794680755657	0.7251637148920534
PA	63.660714285714285	0.03433001107419712	0.8214285714285714	0.02857142857142857	0.012903225806451613	0.832258064516129	61.435483870967744	0.05992870500233754	0.8387096774193549	0.056451612903225805	0.013651877133105802	0.9419795221843004	11.571428571428571	0.07714285714285714	0.8571428571428571	0.07142857142857142	0.07407407407407407	0.9259259259259259	15.333333333333332	0.0	0.6666666666666666	0.0	0.043478260869565216	0.9130434782608695	45.88137603795967	0.0471549975933276	0.8291814946619217	0.042704626334519574	0.018072289156626505	0.9056224899598394	29.14285714285714	0.07276618512573568	0.7619047619047619	0.06349206349206349	0.026143790849673203	0.8725490196078431	144	12	8	267	152	279	29.52682923876436	0.06604542358814525	0.613205384695134	0.055440070435844965	0.020767735666316855	0.8394233456895585	18.175922968063862	0.08434590849410818	0.6686975981490093	0.07241012973097907	0.036790296664656275	0.8584901274261234	4.296930069452177	0.04212184575695526	0.7983577094430666	0.03429572344346732	0.18579723117180041	0.8142027688281995	0.0	0.0	0.0	0.0	0.004277971952621595	0.9927828602464589	18.971504362679127	0.06800198907323268	0.6255496012657175	0.058401895179903345	0.03297311532638934	0.8588262781109122
RI	nan	0.0	0.8888888888888888	0.0	0.0	0.8	nan	0.12345679012345678	0.8888888888888888	0.1111111111111111	0.0	0.9	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	1.0	0.0	nan	nan	nan	0.05789473684210526	0.9	0.05	0.0	0.8636363636363636	nan	0.07239819004524886	0.8823529411764706	0.058823529411764705	0.0	0.8125	15	1	0	13	15	14	nan	0.0	0.9995556667810654	0.0	0.0	0.22234403476250464	nan	0.004757814971105159	0.9974147571449333	0.002585242855066645	0.0	0.5433676741880816	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.0015816325982155282	0.999093739724817	0.0005579841715686707	0.0	0.3527900045802132
SC	32.2	0.0540268456375839	0.4	0.05	0.012422360248447204	0.9254658385093167	136.5	0.0	0.9285714285714286	0.0	0.006802721088435374	0.9591836734693877	nan	0.0	1.0	0.0	0.0	0.9090909090909091	nan	nan	nan	nan	0.0	1.0	61.00584795321637	0.03725927195839762	0.5614035087719298	0.03508771929824561	0.009202453987730062	0.941717791411043	38.66666666666667	0.051948051948051945	0.6904761904761905	0.047619047619047616	0.017857142857142856	0.9166666666666666	29	2	3	154	32	156	50.72534641977547	0.17454728156629545	0.23912532479988452	0.15509481403076048	0.004714119107655036	0.8885547379427582	86.9385911122879	0.0	1.0	0.0	0.011502371814473309	0.8848430060841346	nan	0.0	1.0	0.0	0.0	0.9896006425747159	nan	nan	nan	nan	0.0	1.0	56.68148776795512	0.14778481838212024	0.3506514842677075	0.13236159721331592	0.006186349336898463	0.8956373101266382
SD	nan	0.0	1.0	0.0	0.0	0.8571428571428571	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.0	1.0	0.0	0.0	0.9565217391304348	nan	0.0	1.0	0.0	0.0	0.9230769230769231	6	0	0	12	6	12	nan	0.0	1.0	0.0	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0
TN	43.29545454545454	0.10127591706539076	0.6818181818181818	0.09090909090909091	0.015748031496062992	0.8976377952755905	29.00925925925926	0.17772861356932151	0.7222222222222222	0.16666666666666666	0.024896265560165973	0.9377593360995851	11.333333333333332	0.18888888888888888	0.6666666666666666	0.16666666666666666	0.058823529411764705	0.8823529411764706	nan	0.0	1.0	0.0	0.0	0.88	32.35721703011423	0.14229405785963953	0.7102803738317757	0.1308411214953271	0.02195121951219512	0.9195121951219513	19.163793103448274	0.16973552058921998	0.6551724137931034	0.14942528735632185	0.03418803418803419	0.8803418803418803	57	13	8	206	65	219	13.549353775253838	0.3263337961627327	0.3862347376216895	0.29108692930754115	0.028505768173763227	0.8919913681339489	28.124101193874832	0.24197010173564096	0.726040202451096	0.22644816793206943	0.025815587756782103	0.9358518523890622	30.335567343240868	0.06142461934515296	0.7676020910095274	0.059105566984227656	0.025303699855824795	0.9622455558431018	nan	0.0	1.0	0.0	0.0	0.5866587366599613	19.95179875251637	0.27148162357201694	0.5409617407969561	0.2456896437652652	0.027113432102392705	0.9049954856340034
TX	36.63461538461539	0.0625853436504324	0.6105769230769231	0.052884615384615384	0.016666666666666666	0.845	39.79779851639149	0.12128805049952415	0.7286432160804021	0.11557788944723618	0.018308631211857017	0.952920662598082	23.78472222222222	0.11800172265288544	0.6944444444444444	0.1111111111111111	0.029197080291970802	0.9416058394160584	nan	0.30051150895140666	0.5882352941176471	0.29411764705882354	0.0	0.9787234042553191	36.820931677018635	0.10169381506429884	0.6673913043478261	0.09347826086956522	0.018125323666494046	0.9192128430864837	27.418803418803417	0.11602192663491841	0.6609686609686609	0.10541310541310542	0.024106400665004156	0.9085619285120532	232	37	29	1093	261	1130	12.746991518172058	0.14041959725328373	0.4902696753373712	0.10539588415083963	0.038461598930104	0.7505781686635262	30.947765302734474	0.21750852310185104	0.6478497231341473	0.20360485175499465	0.020933651163397727	0.9360775791744684	11.590613904327109	0.2131682006553287	0.4949319096412424	0.19723459244011873	0.042701095362728814	0.9252533531444824	nan	0.19213375035919436	0.6826921966878691	0.19065824923902974	0.0	0.9923204480347353	17.76103613762233	0.17153304742222175	0.547558485126028	0.14358882334980108	0.030829197175392363	0.8370913098533306
UT	11.1	0.15416666666666667	0.9	0.1	0.08108108108108109	0.6486486486486487	23.1875	0.06901041666666667	0.875	0.0625	0.03773584905660377	0.9056603773584906	nan	0.0	0.8	0.0	0.0	0.9	nan	nan	nan	nan	0.0	1.0	20.729032258064514	0.07677419354838709	0.8709677419354839	0.06451612903225806	0.04201680672268908	0.8403361344537815	11.666666666666668	0.11006289308176101	0.8333333333333334	0.08333333333333333	0.07142857142857142	0.7571428571428571	20	2	5	53	25	55	5.113542930264966	0.7106272399842876	0.5262774778708036	0.47372252212919647	0.10291836502554476	0.6666258981849201	30.307523878145137	0.0	0.9829319684834147	0.0	0.03243194569227777	0.9024977166703868	nan	0.0	1.0	0.0	0.0	0.8638668008700731	nan	nan	nan	nan	0.0	1.0	9.207531369272617	0.4439188696959566	0.6594910273327225	0.3363854080365386	0.0716251730114737	0.7577632558555835
VA	29.622222222222224	0.15636363636363637	0.6888888888888889	0.13333333333333333	0.023255813953488372	0.8527131782945736	32.01877934272301	0.08880401050370017	0.7746478873239436	0.08450704225352113	0.024193548387096774	0.9516129032258065	8.333333333333334	0.19607843137254902	0.8333333333333334	0.16666666666666666	0.1	0.85	0.0	0.0	0.0	0.0	0.03125	0.96875	26.746296296296297	0.1209813874788494	0.7481481481481481	0.1111111111111111	0.027972027972027972	0.9184149184149184	16.57843137254902	0.1314878892733564	0.7478991596638656	0.11764705882352941	0.045112781954887216	0.8947368421052632	89	14	12	238	101	252	10.88591432449025	0.5877842097208975	0.31796183584983767	0.43264018875094795	0.02920855578796104	0.7360527581310531	40.83476436774404	0.011741362040098569	0.8473941256422545	0.011212019126672555	0.020751781937833908	0.9549163962734284	11.694674787911328	0.12110865737929163	0.8904109173432797	0.10958908265672017	0.07613815120910321	0.9048823183094655	0.0	0.0	0.0	0.0	0.06711667695854588	0.932883323041454	16.803323894378977	0.3596068703692475	0.5050519834951908	0.2949112131218837	0.030056671327042622	0.8200933781355908
VT	nan	0.0	1.0	0.0	0.0	0.9672131147540983	13.636363636363637	0.0	0.9090909090909091	0.0	0.06666666666666667	0.8	1.0	nan	1.0	0.0	1.0	0.0	nan	0.0	1.0	0.0	0.0	1.0	37.89473684210526	0.0	0.9473684210526315	0.0	0.025	0.925	11.294117647058824	0.0	0.9411764705882353	0.0	0.08333333333333333	0.7916666666666666	16	0	2	19	18	19	nan	0.0	1.0	0.0	0.0	0.9411960782326952	18.82545567781617	0.0	0.8330286022138594	0.0	0.044250116250598735	0.7928241038386431	1.0	nan	1.0	0.0	1.0	0.0	nan	0.0	1.0	0.0	0.0	1.0	46.29499195289632	0.0	0.9050744578837635	0.0	0.01955015909290249	0.9196925139908092
WA	42.044444444444444	0.047696476964769655	0.819047619047619	0.0380952380952381	0.01948051948051948	0.7987012987012987	14.760526315789473	0.04599190283400809	0.8315789473684211	0.042105263157894736	0.056338028169014086	0.9154929577464789	nan	0.08333333333333333	0.8333333333333334	0.08333333333333333	0.0	1.0	10.0	0.0	0.5	0.0	0.05	0.95	20.7421875	0.04753521126760563	0.8194444444444444	0.041666666666666664	0.03950617283950617	0.8765432098765432	15.466867469879517	0.0639273511958281	0.7831325301204819	0.05421686746987952	0.05063291139240506	0.8481012658227848	130	9	12	201	142	210	26.45178454450459	0.059104874246774304	0.8346346954267341	0.034611531554063345	0.031553058131956205	0.5855952152026158	12.13096167283478	0.06302789091197303	0.8820816176394761	0.0554981092895735	0.07271324742660323	0.8805325465686947	nan	0.05355920343830754	0.9464407965616924	0.05355920343830754	0.0	1.0	nan	0.0	0.9097318038716949	0.0	0.0	1.0	19.657633978165013	0.05909468907773562	0.8538022384895881	0.04083741418691624	0.043433621738911236	0.6910504958101565
WI	104.25	0.043876262626262624	0.75	0.041666666666666664	0.007194244604316547	0.9496402877697842	28.444444444444443	0.05442176870748299	0.8205128205128205	0.05128205128205128	0.028846153846153848	0.9423076923076923	nan	0.0	1.0	0.0	0.0	0.8333333333333334	8.0	0.0	1.0	0.0	0.125	0.875	41.275757575757574	0.04827197595792637	0.803030303030303	0.045454545454545456	0.019455252918287938	0.9416342412451362	19.09090909090909	0.06033789219629927	0.7636363636363637	0.05454545454545454	0.04	0.904	42	3	5	113	47	116	108.99647260034463	0.019286516715255365	0.6116631881767887	0.015279953210102865	0.005611770487468552	0.7922609061913515	6.5528550745960485	0.046356167942594444	0.8622849799211998	0.03867259546213393	0.13158920350063677	0.8342491879403076	nan	0.0	1.0	0.0	0.0	0.7318194709726096	3.542489482483498	0.0	1.0	0.0	0.28228735891657186	0.7177126410834281	23.387321762494437	0.02862784119107947	0.7077922435898352	0.022792265220133626	0.030263928926009	0.7961573165089295
WV	nan	0.0	1.0	0.0	0.0	0.625	20.25	0.0	0.75	0.0	0.037037037037037035	0.9629629629629629	nan	nan	1.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	31.5	0.0	0.9	0.0	0.02857142857142857	0.8857142857142857	17.777777777777775	0.0	0.8888888888888888	0.0	0.05	0.9	8	0	1	18	9	18	nan	0.0	1.0	0.0	0.0	0.454043695288248	1.087234240318219	0.0	0.3063280772449046	0.0	0.28174984367236855	0.7182501563276315	nan	nan	1.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	5.168392336255372	0.0	0.708350805258994	0.0	0.13705437961627573	0.5825642727494081
WY	nan	0.0	0.5	0.0	0.0	0.8	nan	0.0	1.0	0.0	0.0	0.9375	nan	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.224	0.6	0.2	0.0	0.8928571428571429	nan	0.21904761904761907	0.6	0.2	0.0	0.9130434782608695	3	1	0	21	3	22	nan	0.0	0.003998973598569073	0.0	0.0	0.9871291704531653	nan	0.0	1.0	0.0	0.0	0.8625288337368046	nan	1.0	0.0	1.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.22184608425225397	0.32372688050997883	0.21461585164324737	0.0	0.9674087886952049
