State	p_0_k_original_tweets (L)	p_0_k_original_tweets (R)	p_1_k_original_tweets (L)	p_1_k_original_tweets (R)	p_2_k_original_tweets (L)	p_2_k_original_tweets (R)	p_0_k_retweets (L)	p_0_k_retweets (R)	p_1_k_retweets (L)	p_1_k_retweets (R)	p_2_k_retweets (L)	p_2_k_retweets (R)	p_0_k_quoted_tweets (L)	p_0_k_quoted_tweets (R)	p_1_k_quoted_tweets (L)	p_1_k_quoted_tweets (R)	p_2_k_quoted_tweets (L)	p_2_k_quoted_tweets (R)	p_0_k_replies (L)	p_0_k_replies (R)	p_1_k_replies (L)	p_1_k_replies (R)	p_2_k_replies (L)	p_2_k_replies (R)	p_0_k_total_tweets (L)	p_0_k_total_tweets (R)	p_1_k_total_tweets (L)	p_1_k_total_tweets (R)	p_2_k_total_tweets (L)	p_2_k_total_tweets (R)	p_0_k_users (L)	p_0_k_users (R)	p_1_k_users (L)	p_1_k_users (R)	p_2_k_users (L)	p_2_k_users (R)	#users_1_k (L)	#users_1_k (R)	#users_2_k (L)	#users_2_k (R)	#users_all_k (L)	#users_all_k (R)	p_0_k_virality_original (L)	p_0_k_virality_original (R)	p_1_k_virality_original (L)	p_1_k_virality_original (R)	p_2_k_virality_original (L)	p_2_k_virality_original (R)	p_0_k_virality_retweet (L)	p_0_k_virality_retweet (R)	p_1_k_virality_retweet (L)	p_1_k_virality_retweet (R)	p_2_k_virality_retweet (L)	p_2_k_virality_retweet (R)	p_0_k_virality_quoted (L)	p_0_k_virality_quoted (R)	p_1_k_virality_quoted (L)	p_1_k_virality_quoted (R)	p_2_k_virality_quoted (L)	p_2_k_virality_quoted (R)	p_0_k_virality_reply (L)	p_0_k_virality_reply (R)	p_1_k_virality_reply (L)	p_1_k_virality_reply (R)	p_2_k_virality_reply (L)	p_2_k_virality_reply (R)	p_0_k_virality_total (L)	p_0_k_virality_total (R)	p_1_k_virality_total (L)	p_1_k_virality_total (R)	p_2_k_virality_total (L)	p_2_k_virality_total (R)
NJ	14.0	0.0	0.6363636363636364	0.0	0.045454545454545456	0.7727272727272727	nan	0.0	0.8333333333333334	0.0	0.0	0.9629629629629629	2.0	0.3333333333333333	0.5	0.25	0.25	0.75	nan	nan	nan	nan	nan	nan	19.272727272727273	0.03491436100131752	0.7272727272727273	0.030303030303030304	0.03773584905660377	0.8679245283018868	15.12962962962963	0.043043043043043044	0.7037037037037037	0.037037037037037035	0.046511627906976744	0.8604651162790697	19	1	2	37	21	38	14.618268791886534	0.0	0.9278792273498707	0.0	0.06347394760348533	0.5586179932218054	nan	0.0	0.8823488007437346	0.0	0.0	0.5531794279582883	1.1140363785705554	0.23922577662068167	0.33470422289983	0.167352111449915	0.3004428125850759	0.6995571874149241	nan	nan	nan	nan	nan	nan	18.348484152933704	0.009975019793953046	0.8998848171923819	0.005577712526456414	0.049044095942307096	0.5591680659959871
NM	nan	0.0	0.0	0.0	0.0	1.0	nan	0.2	0.8	0.2	0.0	1.0	nan	nan	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2857142857142857	0.5714285714285714	0.2857142857142857	0.0	1.0	nan	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	1.0	4	1	0	17	4	18	nan	0.0	0.0	0.0	0.0	1.0	nan	0.2757450264019736	0.7242549735980265	0.2757450264019736	0.0	1.0	nan	nan	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3023623598773188	0.3970832145685749	0.3023623598773188	0.0	1.0
NV	nan	0.0	1.0	0.0	0.0	1.0	nan	0.0	0.75	0.0	0.0	0.90625	nan	0.0	0.5	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.0	0.8	0.0	0.0	0.9230769230769231	nan	0.0	0.8	0.0	0.0	0.92	8	0	0	23	8	23	nan	0.0	1.0	0.0	0.0	1.0	nan	0.0	0.40197570606065014	0.0	0.0	0.9644952999417279	nan	0.0	0.6810303188998289	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.0	0.7349943695686809	0.0	0.0	0.9670472843448152
NY	14.485714285714288	0.07684729064039408	0.7428571428571429	0.05714285714285714	0.05128205128205128	0.7435897435897436	100.0	0.029239766081871343	0.8333333333333334	0.027777777777777776	0.008333333333333333	0.95	34.11363636363637	0.07181818181818182	0.8636363636363636	0.06818181818181818	0.02531645569620253	0.9493670886075949	nan	0.0	0.0	0.0	0.0	1.0	32.59259259259259	0.047407407407407405	0.8148148148148148	0.042328042328042326	0.025	0.8928571428571429	21.08888888888889	0.052186379928315416	0.8111111111111111	0.044444444444444446	0.038461538461538464	0.8516483516483516	146	8	7	155	153	163	65.76550590531214	0.015779725327928717	0.6578810316610509	0.013083847785512035	0.010003436035423417	0.8291556103549396	212.31086072429488	0.02658561615779479	0.7522613782628463	0.020827268418200585	0.0035432072372393927	0.7834036380644169	447.42591226635625	0.20823617079783477	0.7337837562306472	0.20592812285694387	0.0016400117563906754	0.9889162006194799	nan	0.0	0.0	0.0	0.0	1.0	126.5671074038222	0.04901510840685725	0.7035488174605686	0.04128215774157359	0.005558701876750974	0.8422333252617714
OH	21.233333333333334	0.0	0.8666666666666667	0.0	0.04081632653061224	0.8775510204081632	56.421052631578945	0.11194653299916457	0.8421052631578947	0.10526315789473684	0.014925373134328358	0.9402985074626866	3.75	0.0	0.375	0.0	0.1	0.9	nan	0.0	1.0	0.0	0.0	1.0	25.325581395348838	0.0507399577167019	0.7674418604651163	0.046511627906976744	0.030303030303030304	0.9166666666666666	20.8125	0.0555	0.75	0.05	0.036036036036036036	0.9009009009009009	30	2	4	100	34	102	60.51283271571111	0.0	0.9113402213148036	0.0	0.015060280281312791	0.9667680111417379	95.96959565942409	0.09814297533871755	0.7611933312300321	0.09599447929079968	0.007931609235193062	0.9781085091367687	12.197481673823814	0.0	0.1944736277676838	0.0	0.015943752404648445	0.9840562475953516	nan	0.0	1.0	0.0	0.0	1.0	70.12518318471432	0.009790811598069533	0.8594301951051717	0.009518592799382872	0.012255657041798755	0.9721965032255002
OK	nan	nan	nan	nan	0.0	0.9230769230769231	nan	0.17391304347826086	0.6666666666666666	0.16666666666666666	0.0	0.9583333333333334	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.1752136752136752	0.6666666666666666	0.16666666666666666	0.0	0.9512195121951219	nan	0.17619047619047618	0.6666666666666666	0.16666666666666666	0.0	0.9459459459459459	4	1	0	35	4	36	nan	nan	nan	nan	0.0	0.9203147182305792	nan	0.058602524839487184	0.9414142461578967	0.05858575384210331	0.0	0.9997138178358388	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.05990085455564714	0.9414142461578967	0.05858575384210331	0.0	0.9780453764257716
OR	nan	0.0	0.875	0.0	0.0	0.9210526315789473	nan	0.0	0.9090909090909091	0.0	0.0	0.9285714285714286	0.0	0.5833333333333334	0.0	0.5	0.14285714285714285	0.8571428571428571	nan	nan	nan	nan	0.0	1.0	63.28124999999999	0.033967391304347824	0.84375	0.03125	0.013333333333333334	0.92	42.1875	0.034722222222222224	0.84375	0.03125	0.02	0.9	27	1	1	45	28	46	nan	0.0	0.9930025194772056	0.0	0.0	0.9180797577431735	nan	0.0	0.7276936599250857	0.0	0.0	0.88930407458936	0.0	0.5555825816725597	0.0	0.5	0.10004378017977192	0.8999562198202281	nan	nan	nan	nan	0.0	1.0	50.487107131036694	0.006925642104418269	0.878225477600402	0.006302788305577444	0.017395044547135825	0.9100655521249833
PA	31.200000000000003	0.0	0.8666666666666667	0.0	0.027777777777777776	0.7777777777777778	54.4375	0.07097457627118645	0.8125	0.0625	0.014925373134328358	0.8805970149253731	nan	0.0	0.8333333333333334	0.0	0.0	1.0	nan	nan	nan	nan	0.0	0.5	44.41509433962265	0.044863731656184486	0.8301886792452831	0.03773584905660377	0.018691588785046728	0.8411214953271028	33.80681818181818	0.05441741357234315	0.7954545454545454	0.045454545454545456	0.023529411764705882	0.8352941176470589	35	2	2	71	37	73	72.65568238567677	0.0	0.8929852272291919	0.0	0.012290645382545243	0.8391499266202966	186.83275289297637	0.057598521569555874	0.469072919036868	0.0386921030295452	0.002510656786744279	0.6717551418888535	nan	0.0	0.9109833199362404	0.0	0.0	1.0	nan	nan	nan	nan	0.0	0.9342500271695041	188.6603652096297	0.016031681813797397	0.7698313043470343	0.011351782988562636	0.0040805142272020796	0.7080843495030519
RI	nan	0.0	0.0	0.0	0.0	1.0	3.5	0.0	1.0	0.0	0.2857142857142857	0.7142857142857143	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	nan	nan	5.0	0.0	0.6666666666666666	0.0	0.13333333333333333	0.8666666666666667	2.6666666666666665	0.0	0.6666666666666666	0.0	0.25	0.75	2	0	2	6	4	6	nan	0.0	0.0	0.0	0.0	1.0	3.3732286044214215	0.0	1.0	0.0	0.2964518914280702	0.7035481085719298	nan	nan	nan	nan	0.0	1.0	nan	nan	nan	nan	nan	nan	3.468172064489092	0.0	0.13125463534573642	0.0	0.037845479666266786	0.9621545203337332
SC	13.0	0.0	0.5	0.0	0.038461538461538464	0.7692307692307693	31.0	0.0	1.0	0.0	0.03225806451612903	0.967741935483871	nan	0.0	0.6666666666666666	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	23.705882352941174	0.0	0.7647058823529411	0.0	0.03225806451612903	0.8870967741935484	19.28571428571429	0.0	0.7142857142857143	0.0	0.037037037037037035	0.8888888888888888	10	0	2	48	12	48	43.14085518412421	0.0	0.5340131523149942	0.0	0.012378362692066209	0.6322259719039223	196.9601172967671	0.0	1.0	0.0	0.005077170006419437	0.9949228299935805	nan	0.0	0.01695500966991218	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	70.63357724540674	0.0	0.6024404408866568	0.0	0.00852909429737021	0.7684055439386188
SD	nan	nan	nan	nan	0.0	0.6666666666666666	nan	nan	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.6666666666666666	nan	0.0	0.0	0.0	0.0	0.6666666666666666	0	0	0	2	0	2	nan	nan	nan	nan	0.0	0.9659667565825919	nan	nan	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.9659667565825919
TN	15.200000000000001	0.5241379310344828	0.4	0.4	0.02631578947368421	0.7631578947368421	13.518518518518519	0.119281045751634	0.5555555555555556	0.1111111111111111	0.0410958904109589	0.9315068493150684	1.40625	0.0	0.75	0.0	0.5333333333333333	0.26666666666666666	nan	nan	nan	nan	0.0	1.0	6.064814814814815	0.20597484276729558	0.5555555555555556	0.16666666666666666	0.0916030534351145	0.8091603053435115	5.6499999999999995	0.1712121212121212	0.6	0.13333333333333333	0.10619469026548672	0.7787610619469026	9	2	12	88	21	90	51.46301211160991	0.9343456322672518	0.18780666370417173	0.8067162198920781	0.0036493523406066447	0.8634023556513317	62.64114588473614	0.11019939819087136	0.45050384871361665	0.10826940224785965	0.0071918200465644995	0.9824863295562754	20.450601635333534	0.0	1.0	0.0	0.048898316921505605	0.6668266193713568	nan	nan	nan	nan	0.0	1.0	18.29727588095181	0.8293062068610456	0.21276846234539226	0.7611796826427663	0.011628422926436427	0.9178511825250402
TX	9.701298701298702	0.10702772404900064	0.4090909090909091	0.09090909090909091	0.04216867469879518	0.8493975903614458	49.51794871794872	0.027479438800193517	0.8717948717948718	0.02564102564102564	0.017605633802816902	0.9330985915492958	16.470588235294116	0.4152249134948097	0.4117647058823529	0.35294117647058826	0.025	0.85	nan	nan	nan	nan	0.0	0.8235294117647058	28.0	0.09544787077826726	0.717948717948718	0.08547008547008547	0.02564102564102564	0.8954635108481263	27.946127946127945	0.10385385385385384	0.7407407407407407	0.09259259259259259	0.02650602409638554	0.891566265060241	80	10	11	370	91	380	24.343063880339585	0.2201987182898679	0.43770559184220603	0.19220850126465136	0.017980710809197453	0.8728865579118839	88.6188998433652	0.013444264765042818	0.9185386688646061	0.012475792084083939	0.010365042564149775	0.9279638791793912	188.31410498851133	0.33314621328003646	0.3604342263814962	0.32027632587913396	0.0019140054665766305	0.9613686516974326	nan	nan	nan	nan	0.0	0.8777648770629488	57.32280399197614	0.10900037244139466	0.6991561823883723	0.09921223151222928	0.012196824539257325	0.9102008487684013
UT	nan	nan	nan	nan	0.1	0.8	nan	0.14285714285714285	0.75	0.125	0.0	0.875	nan	0.5	0.5	0.5	0.0	1.0	nan	nan	nan	nan	nan	nan	13.3	0.23750000000000002	0.7	0.2	0.05263157894736842	0.8421052631578947	14.000000000000002	0.13333333333333333	0.7777777777777778	0.1111111111111111	0.05555555555555555	0.8333333333333334	7	1	1	15	8	16	nan	nan	nan	nan	0.0070117708473447365	0.846301549748393	nan	0.008930789636553027	0.9830538156359697	0.008473092182015139	0.0	0.9487506174521715	nan	0.5	0.5	0.5	0.0	1.0	nan	nan	nan	nan	nan	nan	351.57898783870445	0.018317087646699873	0.9750043051079031	0.016663796594731262	0.0027732155186566796	0.9097405065773937
VA	2.857142857142857	0.0	0.5	0.0	0.175	0.725	24.857142857142858	0.07671957671957672	0.8571428571428571	0.07142857142857142	0.034482758620689655	0.9310344827586207	nan	0.2857142857142857	0.625	0.25	0.0	0.875	nan	nan	nan	nan	0.25	0.75	8.038461538461538	0.13647642679900746	0.7307692307692307	0.11538461538461539	0.09090909090909091	0.8454545454545455	15.346153846153847	0.13097713097713098	0.7307692307692307	0.11538461538461539	0.047619047619047616	0.8809523809523809	19	3	4	74	23	77	0.4258718925850476	0.0	0.09861089684100253	0.0	0.23155061077741756	0.4398653293161546	79.04729922634476	0.2651954375852235	0.7397343716227339	0.26026562837726613	0.009358123286471455	0.9814106560322211	nan	0.40794419744172317	0.30148177954548766	0.39950607348483747	0.0	0.9793154945950883	nan	nan	nan	nan	0.983812696991602	0.016187303008398064	3.372742955600446	0.3423837943229808	0.5420687556311679	0.21594842390509306	0.1607204470566195	0.6307203421590174
VT	nan	nan	nan	nan	0.0	1.0	nan	0.0	0.5	0.0	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.0	0.6666666666666666	0.0	0.0	1.0	nan	0.0	0.6666666666666666	0.0	0.0	1.0	2	0	0	4	2	4	nan	nan	nan	nan	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	0.0	1.0	0.0	0.0	1.0
WA	14.0	0.0	1.0	0.0	0.07142857142857142	0.8214285714285714	14.353535353535353	0.07243163340724317	0.8787878787878788	0.06060606060606061	0.061224489795918366	0.8367346938775511	nan	0.0	1.0	0.0	0.0	0.9	nan	nan	nan	nan	0.0	0.8666666666666667	18.96842105263158	0.0416156670746634	0.9298245614035088	0.03508771929824561	0.049019607843137254	0.8431372549019608	13.984000000000002	0.04983606557377049	0.92	0.04	0.06578947368421052	0.8026315789473685	46	2	5	61	51	63	54.10500412156925	0.0	1.0	0.0	0.01848257876023975	0.6730526739697033	52.35372070187993	0.02124400651166045	0.8322959218309577	0.012926648674477629	0.015897550559402198	0.6084844997285435	nan	0.0	1.0	0.0	0.0	0.9760778352745084	nan	nan	nan	nan	0.0	0.5772861854011088	80.96351259336248	0.006052938812279454	0.9473724833193677	0.004056534737664624	0.01170122754033074	0.6701760687610502
WI	nan	0.0	0.5	0.0	0.0	0.9583333333333334	nan	0.15384615384615385	0.7692307692307693	0.15384615384615385	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.10827067669172932	0.7368421052631579	0.10526315789473684	0.0	0.9722222222222222	nan	0.12156862745098039	0.7058823529411765	0.11764705882352941	0.0	0.967741935483871	12	2	0	30	12	32	nan	0.0	0.8106791134481329	0.0	0.0	0.9657517181101591	nan	0.12245373676031099	0.7858952041862659	0.12245373676031099	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	0.0	1.0	nan	0.09751396052426356	0.8004211171777572	0.0957362962143885	0.0	0.9817701557775131
WV	nan	0.0	0.75	0.0	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	1.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.8333333333333334	0.0	0.0	1.0	nan	0.0	0.8333333333333334	0.0	0.0	1.0	5	0	0	6	5	6	nan	0.0	0.554676982656258	0.0	0.0	1.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	1.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.7332319352598582	0.0	0.0	1.0
WY	nan	nan	nan	nan	0.0	0.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	1.0	0.0	0.0	0.6666666666666666	nan	0.0	1.0	0.0	0.0	0.6666666666666666	1	0	0	2	1	2	nan	nan	nan	nan	0.0	0.0	nan	0.0	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	1.0	0.0	0.0	0.005388654041543116
