ID	Link	Leaning Label	Leaning Prob	#users (EAs)	#original_tweets (EAs)	#retweets (EAs)	#quoted_tweets (EAs)	#replies (EAs)	#total_tweets (EAs)	#users (All)	#original_tweets (All)	#retweets (All)	#quoted_tweets (All)	#replies (All)	#total_tweets (All)	#views by May 2018	#views first 120 days	#likes by May 2018	#dislikes by May 2018	#comments by May 2018	Polarity	Intensity	Hostility	Popularity	AVG(watch time in sec.) for first 120 days	AVG(watch percentage) for first 120 days	nw_size	nw_max_indegree	nw_density	nw_in_degree_centrality_gini	nw_closeness_centrality_gini	nw_betweenness_centrality_gini	nw_global_efficiency	nw_degree_assortativity (in-in)	nw_assortativity_leaning_probs_abs_nonreciprocal	nw_assortativity_leaning_probs_abs_reciprocal	nw_assortativity_leaning_labels	nw_assortativity_num_tweets	lang_p1	lang_p2	lang_p3	lang_sad	lang_anger	lang_anx	lang_posemo	lang_negemo	lang_negate	lang_wc	lang_dic_wc	temp_diff_wrt_first_tweet_mean	temp_diff_wrt_first_tweet_median	temp_diff_between_pairs_mean	temp_diff_between_pairs_median	temp_life_time	temp_diff_between_first_tweets_of_source_users_mean	temp_diff_between_first_tweets_of_source_users_median	temp_diff_between_max_indegree_user	cascade_mean	cascade_median	cascade_max(depth)	cascade_num_sources
4AafOhLUMvc	https://www.youtube.com/watch?v=4AafOhLUMvc	R	0.9121218415971676	152	82	72	8	1	163	1100	592	559	49	55	1255	909121	439653	28862	1164	7279	0.23660731806804716	0.03302750678952527	-0.46123359754879106	1945.1729528172227	622.9574986800637	0.6720145616829166	152	112	0.014508539560822585	0.8369092776987513	0.6683761667441049	0.9111430519174699	0.1164715562360663	-0.28568965594215245	-0.0655519532969975	0.09941520467836808	0.0	0.025426385344687868	0.147239263803681	0.012269938650306749	0.024539877300613498	0.0	0.012269938650306749	0.0	0.1411042944785276	0.012269938650306749	0.012269938650306749	10.128834355828221	4.085889570552148	149.09255905349795	87.732975	48.16278775720164	0.5996833333333333	7802.371616666666	205.32556885964914	3.5321333333333333	32.10913333333333	1.7894736842105263	2.0	3	39
Z_oUddaYx_w	https://www.youtube.com/watch?v=Z_oUddaYx_w	L	0.45715307592666593	34	34	0	0	1	35	202	184	17	2	10	213	496497	463633	9271	382	1352	0.24033184602770735	0.019442212138240513	-0.46042681031803584	1053.4461185641806	331.9923439636459	0.620546437315226	34	0	0	0.0	0.0	0.0	0.0						0.3142857142857143	0.05714285714285714	0.02857142857142857	0.0	0.02857142857142857	0.0	0.5142857142857142	0.02857142857142857	0.02857142857142857	10.057142857142857	5.9714285714285715	168.6461975490196	170.64798333333334	9.708455392156864	7.0924499999999995	330.08748333333335	10.00265101010101	7.300333333333334	252.20191666666668	1.0	1.0	1	34
lsOwsIxJcLo	https://www.youtube.com/watch?v=lsOwsIxJcLo	R	0.938653598676989	63	2	64	6	3	75	399	73	409	34	11	527	9277	8081	272	4	40	0.10928571467638523	0.029750997089576372	-0.4855072463768116	21.68287577792241	155.52619073330766	0.6400254762687558	63	43	0.04045058883768561	0.8376532047418123	0.6671780064707495	0.9009684153421986	0.14454258405871273	-0.2443852581448967	-0.18771050912304113	-0.16363636363636364	nan	-0.1619587919858161	0.14666666666666667	0.05333333333333334	0.52	0.0	0.0	0.0	0.68	0.013333333333333334	0.5066666666666667	12.266666666666667	8.293333333333333	671.1500752252252	631.3071333333334	13.329239864864865	5.563066666666666	986.36375	74.43064000000001	13.573525	0.0	1.9682539682539681	2.0	3	11
D9bboue6EUg	https://www.youtube.com/watch?v=D9bboue6EUg	R	0.8616890593648998	25	19	6	3	1	29	146	61	75	10	11	157	77876	73555	629	19	946	0.19097513115237008	0.008320920437618779	-0.470679012345679	369.7349976380752	114.20091183481186	0.7875924954124957	25	2	0.011666666666666667	0.8342857142857143	0.8278260869565217	0.96	0.013333333333333334	-0.4950737714883371	0.22718473369882197	-1.0	0.0	nan	0.13793103448275862	0.0	0.034482758620689655	0.0	0.1724137931034483	0.0	0.5172413793103449	0.20689655172413793	0.0	10.96551724137931	5.620689655172414	82.17237142857142	58.161125	8.20432261904762	5.001825	229.72103333333334	10.939096825396826	7.446883333333333	40.92373333333333	1.16	1.0	3	22
OCSZYJywQPM	https://www.youtube.com/watch?v=OCSZYJywQPM	R	0.8663342691165988	85	81	3	2	3	89	721	465	259	32	39	795	2245103	1490490	52607	4197	40758	0.38025959207753496	0.025301289072260827	-0.42611435814379267	12898.476127488615	1115.3966057070675	0.2772549355473695	85	6	0.0011204481792717086	0.9794117647058823	0.9794117647058823	0.0	0.0011204481792717086	nan	nan		0.0	nan	0.7865168539325843	0.06741573033707865	0.011235955056179775	0.011235955056179775	0.0449438202247191	0.0	0.43820224719101125	0.056179775280898875	0.033707865168539325	11.876404494382022	8.01123595505618	254.93320776515154	191.04076666666668	7.7059803030303025	4.534050000000001	678.1262666666667	8.476578333333332	4.950966666666667	197.42893333333333	1.0470588235294118	1.0	2	81
Q1j4i5pVt_A	https://www.youtube.com/watch?v=Q1j4i5pVt_A	R	0.9095782815597585	27	13	14	0	0	27	203	99	99	6	3	207	71188	70484	4108	114	718	0.1791236683566477	0.059307748496937686	-0.47299857887257224	251.00722561246133	371.29670576643986	0.6198609445182636	27	17	0.05698005698005698	0.8611111111111112	0.8042554089264428	0.9415204678362574	0.08024691358024692	-0.32982446182967723	-0.09039533098354154	-0.11111111111111094	-0.04347826086956505	nan	0.0	0.9259259259259259	0.9259259259259259	0.0	0.0	0.0	0.0	0.0	0.0	4.777777777777778	3.185185185185185	14.781540384615386	14.117516666666667	1.0864628205128206	0.853625	28.248033333333332	2.1069469696969696	1.66475	10.731066666666667	1.6666666666666667	2.0	3	12
TxFfi87HKAs	https://www.youtube.com/watch?v=TxFfi87HKAs	L	0.24436710798298655	13	4	9	0	0	13	97	72	23	3	6	104	120085	78051	4508	171	1450	0.226226433595006	0.03896406711912395	-0.46345372942936525	822.043466107796	274.0297161253546	0.6850742903133864	13	8	0.057692307692307696	0.9059829059829061	0.8695652173913042	0.9230769230769231	0.08012820512820513	-0.9921567416492201	-0.71875	-1.0	nan	nan	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.769230769230769	5.968544444444444	3.3180833333333335	1.660863888888889	0.9164749999999999	19.930366666666668	2.2043833333333334	1.6711500000000001	0.6531833333333333	1.6153846153846154	2.0	2	5
6LPsg1jTV9c	https://www.youtube.com/watch?v=6LPsg1jTV9c	R	0.8360071823431633	26	24	2	0	3	29	203	158	43	5	11	217	145073	82671	7314	259	2339	0.21503803840015767	0.052201305549619846	-0.46579955103657733	329.6510512641282	296.57238443383704	0.616574603812551	26	1	0.003076923076923077	0.9230769230769231	0.9230769230769231	0.0	0.003076923076923077	nan	nan	nan	nan	nan	0.2413793103448276	0.06896551724137931	0.034482758620689655	0.0	0.7586206896551724	0.0	0.3103448275862069	0.8275862068965517	0.034482758620689655	5.689655172413793	3.310344827586207	60.297951190476184	63.828325	4.382132142857143	2.7596	122.6997	5.112487499999999	3.716675	73.34786666666666	1.0384615384615385	1.0	2	25
1YNFsZa7CJE	https://www.youtube.com/watch?v=1YNFsZa7CJE	L	0.30047940669052564	19	11	7	1	0	19	135	98	38	5	2	143	160790	158248	3849	1631	1662	0.8783717030809179	0.03408172150009329	-0.2023722627737226	486.81799482842996	141.78027452483116	0.5716946553420611	19	14	0.04678362573099415	0.9276315789473685	0.8669856459330144	0.9473684210526316	0.0847953216374269	-0.9974589688946195	-0.303559400621298	-0.3333333333333333	0.0	nan	0.10526315789473684	0.05263157894736842	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.10526315789473684	10.736842105263158	4.631578947368421	13.065407407407408	10.392475000000001	1.6869509259259259	0.9865166666666666	30.365116666666665	5.6740433333333335	6.35325	5.918516666666667	2.3157894736842106	3.0	3	6
DsDMfHI3B2k	https://www.youtube.com/watch?v=DsDMfHI3B2k	L	0.1172220280161958	44	59	34	12	196	301	288	170	223	36	220	649	4010	2838	203	6	22	0.18787125555974543	0.052119700748129674	-0.47129186602870815	8.571121550685792	113.10511860171901	0.3821118871679696	44	21	0.07135306553911205	0.5994949494949495	0.3729978605129956	0.860363031428491	0.23994890768146498	-0.2793699263843992	0.007017779593066633	-0.07882838608216806	nan	-0.10545723904122195	0.5448504983388704	0.3654485049833887	0.036544850498338874	0.023255813953488372	0.09302325581395349	0.0033222591362126247	0.6843853820598007	0.11960132890365449	0.0664451827242525	14.20265780730897	8.55813953488372	8648.021301444443	6614.888791666666	125.62267227777777	3.214008333333333	37686.80168333333	1630.9315285714288	888.6803083333333	1031.1837	1.9772727272727273	2.0	4	15
BQJ6i1hlBr0	https://www.youtube.com/watch?v=BQJ6i1hlBr0	R	0.9611624463503237	20	10	13	2	1	26	143	66	115	7	4	192	12650	9087	1326	9	218	0.05831811292527414	0.10553359683794467	-0.49325842696629213	30.258846757267214	273.1744413553681	0.6519676404662723	20	17	0.09210526315789473	0.667142857142857	0.39328649492583917	0.9500000000000001	0.3368421052631579	-0.7454287485392207	-0.07849208665231085	-0.06382978723405	nan	-0.7019641181630337	0.19230769230769232	0.11538461538461539	0.23076923076923078	0.0	0.0	0.07692307692307693	0.3076923076923077	0.15384615384615385	0.3076923076923077	12.0	8.615384615384615	33.21690133333333	36.03985	2.488128666666667	1.5888666666666666	62.20321666666667	31.10160833333333	31.10160833333333	0.39321666666666666	2.6	3.0	3	3
JeP43vHtK_k	https://www.youtube.com/watch?v=JeP43vHtK_k	L	0.25498814835947337	22	6	14	2	0	22	123	73	50	5	2	130	79143	57320	2490	308	1096	0.5001530771672253	0.03535372679832708	-0.3899213724088635	166.61791062381283	242.2040368427966	0.6727889912299906	22	13	0.032467532467532464	0.9363636363636364	0.8850267379679144	0.9545454545454546	0.05844155844155844	-0.9970549060996742	-0.4193139346887674	-1.0	nan	nan	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	7.409090909090909	2.3181818181818183	14.673441269841268	14.466516666666667	0.8473150793650793	0.27818333333333334	17.793616666666665	2.2242020833333336	1.0693916666666667	12.697216666666666	1.5909090909090908	2.0	2	9
